date,sku_id,style,size,city,channel_id,units_sold,gross_sales_inr,discount_pct
2026-03-25,ARZ-BLK-44,Arizona,44,Pune,STORE,2,13980,0
2026-03-25,GIZ-BLK-43,Gizeh,43,Hyderabad,STORE,2,11980,0
2026-03-25,GIZ-BLK-39,Gizeh,39,Chennai,STORE,2,11980,0
2026-03-25,MAD-BRN-38,Madrid,38,Delhi NCR,NYK,1,5490,0
2026-03-25,ZUR-GRY-43,Zurich,43,Ahmedabad,D2C,1,8990,15
2026-03-25,BST-BLK-43,Boston,43,Mumbai,D2C,1,9990,0
2026-03-25,EVA-BLK-37,Arizona EVA,37,Kochi,STORE,3,13470,0
2026-03-25,MAY-WHT-36,Mayari,36,Ahmedabad,D2C,1,7490,10
2026-03-25,GIZ-BLK-40,Gizeh,40,Mumbai,NYK,1,5990,0
2026-03-25,BST-TAU-41,Boston,41,Kochi,MYN,2,19980,5
2026-03-26,MAD-BRN-43,Madrid,43,Lucknow,D2C,1,5490,0
2026-03-26,ARZ-MOC-41,Arizona,41,Chennai,NYK,2,13980,0
2026-03-26,BST-TAU-45,Boston,45,Ahmedabad,STORE,3,29970,0
2026-03-26,ARZ-BLK-43,Arizona,43,Pune,MYN,2,13980,5
2026-03-26,GIZ-BLK-40,Gizeh,40,Delhi NCR,MYN,3,17970,0
2026-03-26,MIL-BRN-41,Milano,41,Chennai,D2C,1,8490,0
2026-03-26,BST-TAU-40,Boston,40,Chandigarh,D2C,2,19980,0
2026-03-26,GIZ-BLK-45,Gizeh,45,Hyderabad,D2C,1,5990,5
2026-03-26,GIZ-BLK-36,Gizeh,36,Bengaluru,STORE,1,5990,0
2026-03-26,MAY-WHT-37,Mayari,37,Kolkata,STORE,1,7490,5
2026-03-26,BST-TAU-39,Boston,39,Chandigarh,D2C,3,29970,5
2026-03-26,MAD-BRN-37,Madrid,37,Kolkata,D2C,3,16470,10
2026-03-26,ZUR-GRY-37,Zurich,37,Kolkata,STORE,1,8990,0
2026-03-26,ARZ-BLK-45,Arizona,45,Chennai,STORE,1,6990,0
2026-03-26,MIL-BRN-46,Milano,46,Jaipur,STORE,2,16980,0
2026-03-26,GIZ-BLK-39,Gizeh,39,Chennai,STORE,2,11980,0
2026-03-26,ARZ-MOC-38,Arizona,38,Ahmedabad,STORE,2,13980,0
2026-03-26,ARZ-BLK-42,Arizona,42,Goa,STORE,2,13980,5
2026-03-26,BST-BLK-39,Boston,39,Kolkata,STORE,1,9990,0
2026-03-26,ARZ-MOC-37,Arizona,37,Chandigarh,STORE,1,6990,0
2026-03-26,BST-TAU-44,Boston,44,Ahmedabad,STORE,3,29970,5
2026-03-26,GIZ-BLK-43,Gizeh,43,Delhi NCR,AMZ,3,17970,0
2026-03-26,MAD-BRN-39,Madrid,39,Chandigarh,AMZ,1,5490,0
2026-03-26,GIZ-BLK-38,Gizeh,38,Goa,STORE,2,11980,5
2026-03-26,MAY-WHT-44,Mayari,44,Hyderabad,MYN,1,7490,10
2026-03-27,MIL-BRN-39,Milano,39,Hyderabad,MYN,1,8490,0
2026-03-27,BST-TAU-36,Boston,36,Bengaluru,D2C,2,19980,0
2026-03-27,BST-BLK-44,Boston,44,Bengaluru,STORE,2,19980,0
2026-03-27,MAD-BRN-38,Madrid,38,Kolkata,STORE,1,5490,5
2026-03-27,ZUR-GRY-36,Zurich,36,Kochi,STORE,4,35960,0
2026-03-27,ZUR-GRY-46,Zurich,46,Jaipur,D2C,1,8990,15
2026-03-27,BST-BLK-41,Boston,41,Ahmedabad,STORE,2,19980,0
2026-03-27,EVA-BLK-38,Arizona EVA,38,Chandigarh,D2C,2,8980,10
2026-03-27,EVA-BLK-43,Arizona EVA,43,Chennai,NYK,1,4490,0
2026-03-27,BST-TAU-45,Boston,45,Kochi,D2C,2,19980,0
2026-03-27,ARZ-MOC-36,Arizona,36,Mumbai,STORE,2,13980,0
2026-03-27,ARZ-BLK-44,Arizona,44,Delhi NCR,D2C,2,13980,0
2026-03-27,MAY-WHT-36,Mayari,36,Hyderabad,STORE,1,7490,0
2026-03-27,GIZ-BLK-43,Gizeh,43,Mumbai,AMZ,1,5990,0
2026-03-27,BST-TAU-37,Boston,37,Pune,D2C,1,9990,0
2026-03-27,GIZ-BLK-44,Gizeh,44,Ahmedabad,STORE,3,17970,0
2026-03-27,EVA-BLK-39,Arizona EVA,39,Delhi NCR,D2C,1,4490,15
2026-03-27,MAD-BRN-37,Madrid,37,Jaipur,D2C,2,10980,0
2026-03-27,MAY-WHT-37,Mayari,37,Kochi,STORE,1,7490,10
2026-03-27,MIL-BRN-46,Milano,46,Chennai,NYK,2,16980,0
2026-03-27,ZUR-GRY-40,Zurich,40,Delhi NCR,D2C,1,8990,5
2026-03-27,ZUR-GRY-38,Zurich,38,Kolkata,STORE,2,17980,15
2026-03-27,BST-TAU-43,Boston,43,Lucknow,AMZ,3,29970,0
2026-03-27,MAY-WHT-41,Mayari,41,Chennai,STORE,1,7490,0
2026-03-27,ZUR-GRY-45,Zurich,45,Lucknow,D2C,2,17980,5
2026-03-28,BST-TAU-45,Boston,45,Kochi,STORE,4,39960,5
2026-03-28,MIL-BRN-44,Milano,44,Delhi NCR,NYK,4,33960,15
2026-03-28,BST-TAU-37,Boston,37,Hyderabad,MYN,3,29970,0
2026-03-28,MIL-BRN-40,Milano,40,Bengaluru,STORE,1,8490,15
2026-03-28,GIZ-BLK-44,Gizeh,44,Kolkata,STORE,4,23960,0
2026-03-28,GIZ-BLK-39,Gizeh,39,Kochi,D2C,2,11980,0
2026-03-28,BST-TAU-41,Boston,41,Hyderabad,MYN,2,19980,5
2026-03-28,BST-TAU-46,Boston,46,Chennai,AMZ,1,9990,0
2026-03-28,EVA-BLK-43,Arizona EVA,43,Hyderabad,D2C,1,4490,0
2026-03-28,GIZ-BLK-46,Gizeh,46,Kochi,STORE,2,11980,5
2026-03-28,GIZ-BLK-38,Gizeh,38,Lucknow,STORE,2,11980,0
2026-03-28,BST-BLK-39,Boston,39,Lucknow,AMZ,2,19980,0
2026-03-28,ARZ-BLK-44,Arizona,44,Kolkata,D2C,1,6990,0
2026-03-28,ARZ-MOC-41,Arizona,41,Delhi NCR,D2C,1,6990,0
2026-03-28,MIL-BRN-43,Milano,43,Kochi,D2C,1,8490,0
2026-03-28,ARZ-BLK-43,Arizona,43,Hyderabad,MYN,4,27960,0
2026-03-28,BST-TAU-42,Boston,42,Delhi NCR,STORE,2,19980,5
2026-03-28,MAY-WHT-39,Mayari,39,Kochi,STORE,2,14980,0
2026-03-28,BST-BLK-38,Boston,38,Chandigarh,STORE,2,19980,0
2026-03-28,EVA-BLK-42,Arizona EVA,42,Jaipur,AMZ,3,13470,15
2026-03-28,BST-TAU-36,Boston,36,Mumbai,AMZ,1,9990,5
2026-03-28,MAD-BRN-36,Madrid,36,Ahmedabad,STORE,2,10980,0
2026-03-28,BST-BLK-36,Boston,36,Jaipur,STORE,2,19980,0
2026-03-28,BST-BLK-41,Boston,41,Hyderabad,MYN,1,9990,0
2026-03-28,ARZ-BLK-42,Arizona,42,Bengaluru,D2C,1,6990,0
2026-03-28,ARZ-BLK-45,Arizona,45,Kolkata,STORE,4,27960,0
2026-03-29,GIZ-BLK-40,Gizeh,40,Kochi,NYK,3,17970,0
2026-03-29,EVA-BLK-41,Arizona EVA,41,Lucknow,MYN,1,4490,10
2026-03-29,ARZ-MOC-43,Arizona,43,Hyderabad,D2C,3,20970,5
2026-03-29,MAD-BRN-45,Madrid,45,Hyderabad,STORE,2,10980,10
2026-03-29,BST-BLK-41,Boston,41,Kolkata,MYN,1,9990,5
2026-03-29,MIL-BRN-36,Milano,36,Kochi,D2C,1,8490,15
2026-03-29,MAD-BRN-44,Madrid,44,Goa,D2C,3,16470,5
2026-03-29,GIZ-BLK-39,Gizeh,39,Kochi,STORE,3,17970,0
2026-03-29,GIZ-BLK-41,Gizeh,41,Lucknow,D2C,2,11980,0
2026-03-29,GIZ-BLK-36,Gizeh,36,Mumbai,NYK,3,17970,5
2026-03-29,MAY-WHT-39,Mayari,39,Kochi,D2C,1,7490,0
2026-03-29,BST-TAU-42,Boston,42,Lucknow,NYK,3,29970,0
2026-03-29,BST-TAU-43,Boston,43,Chennai,STORE,4,39960,0
2026-03-29,BST-TAU-45,Boston,45,Mumbai,D2C,4,39960,0
2026-03-29,MAY-WHT-44,Mayari,44,Hyderabad,D2C,2,14980,0
2026-03-29,BST-BLK-40,Boston,40,Kochi,STORE,3,29970,0
2026-03-29,BST-TAU-40,Boston,40,Hyderabad,D2C,2,19980,5
2026-03-29,ARZ-BLK-45,Arizona,45,Lucknow,D2C,2,13980,0
2026-03-29,ARZ-BLK-39,Arizona,39,Delhi NCR,STORE,3,20970,0
2026-03-29,ZUR-GRY-37,Zurich,37,Ahmedabad,NYK,1,8990,10
2026-03-29,EVA-BLK-36,Arizona EVA,36,Lucknow,AMZ,2,8980,15
2026-03-29,ARZ-BLK-46,Arizona,46,Chennai,NYK,3,20970,0
2026-03-29,ZUR-GRY-44,Zurich,44,Delhi NCR,AMZ,1,8990,15
2026-03-29,GIZ-BLK-37,Gizeh,37,Pune,STORE,2,11980,0
2026-03-30,GIZ-BLK-45,Gizeh,45,Kochi,D2C,3,17970,0
2026-03-30,ARZ-MOC-42,Arizona,42,Chandigarh,STORE,2,13980,0
2026-03-30,ZUR-GRY-38,Zurich,38,Bengaluru,STORE,1,8990,15
2026-03-30,ARZ-BLK-39,Arizona,39,Chennai,AMZ,1,6990,0
2026-03-30,MAY-WHT-39,Mayari,39,Delhi NCR,STORE,2,14980,5
2026-03-30,BST-TAU-45,Boston,45,Ahmedabad,AMZ,2,19980,0
2026-03-30,ZUR-GRY-45,Zurich,45,Delhi NCR,STORE,2,17980,10
2026-03-30,ZUR-GRY-44,Zurich,44,Mumbai,STORE,1,8990,0
2026-03-30,BST-TAU-38,Boston,38,Ahmedabad,D2C,3,29970,0
2026-03-30,ARZ-BLK-37,Arizona,37,Goa,STORE,1,6990,0
2026-03-30,ARZ-BLK-36,Arizona,36,Ahmedabad,D2C,3,20970,0
2026-03-30,ARZ-BLK-45,Arizona,45,Goa,STORE,1,6990,0
2026-03-30,GIZ-BLK-41,Gizeh,41,Ahmedabad,D2C,1,5990,0
2026-03-30,ARZ-BLK-46,Arizona,46,Kochi,D2C,1,6990,0
2026-03-30,MIL-BRN-40,Milano,40,Lucknow,D2C,2,16980,15
2026-03-30,MAY-WHT-37,Mayari,37,Chennai,MYN,4,29960,0
2026-03-30,BST-TAU-36,Boston,36,Goa,D2C,2,19980,0
2026-03-30,ARZ-MOC-36,Arizona,36,Chandigarh,STORE,1,6990,0
2026-03-30,BST-BLK-45,Boston,45,Pune,STORE,2,19980,0
2026-03-30,MAY-WHT-42,Mayari,42,Hyderabad,STORE,1,7490,10
2026-03-30,ARZ-BLK-41,Arizona,41,Bengaluru,STORE,3,20970,0
2026-03-30,ARZ-BLK-43,Arizona,43,Mumbai,STORE,3,20970,0
2026-03-30,MAD-BRN-44,Madrid,44,Pune,STORE,3,16470,5
2026-03-30,BST-BLK-40,Boston,40,Pune,STORE,1,9990,0
2026-03-31,GIZ-BLK-46,Gizeh,46,Goa,STORE,2,11980,0
2026-03-31,BST-TAU-40,Boston,40,Chandigarh,STORE,1,9990,0
2026-03-31,MAY-WHT-37,Mayari,37,Goa,NYK,4,29960,15
2026-03-31,ARZ-MOC-42,Arizona,42,Kochi,STORE,3,20970,0
2026-03-31,BST-BLK-46,Boston,46,Bengaluru,STORE,2,19980,0
2026-03-31,ARZ-BLK-46,Arizona,46,Chandigarh,STORE,2,13980,5
2026-03-31,ARZ-MOC-38,Arizona,38,Chandigarh,NYK,4,27960,0
2026-03-31,ARZ-MOC-43,Arizona,43,Hyderabad,NYK,3,20970,0
2026-03-31,MIL-BRN-40,Milano,40,Ahmedabad,STORE,2,16980,15
2026-03-31,BST-TAU-39,Boston,39,Ahmedabad,STORE,4,39960,0
2026-03-31,ARZ-BLK-42,Arizona,42,Chandigarh,STORE,2,13980,0
2026-03-31,BST-TAU-38,Boston,38,Chennai,STORE,2,19980,0
2026-03-31,GIZ-BLK-36,Gizeh,36,Ahmedabad,NYK,1,5990,0
2026-03-31,ARZ-MOC-45,Arizona,45,Hyderabad,D2C,2,13980,0
2026-03-31,ARZ-MOC-36,Arizona,36,Bengaluru,STORE,1,6990,0
2026-03-31,EVA-BLK-39,Arizona EVA,39,Chandigarh,D2C,2,8980,10
2026-03-31,BST-TAU-36,Boston,36,Lucknow,D2C,1,9990,0
2026-03-31,BST-TAU-42,Boston,42,Pune,STORE,1,9990,0
2026-03-31,BST-TAU-45,Boston,45,Lucknow,D2C,1,9990,0
2026-03-31,BST-BLK-36,Boston,36,Kochi,D2C,3,29970,0
2026-03-31,MAY-WHT-40,Mayari,40,Jaipur,D2C,2,14980,5
2026-03-31,EVA-BLK-37,Arizona EVA,37,Goa,D2C,1,4490,0
2026-03-31,ARZ-BLK-37,Arizona,37,Lucknow,STORE,1,6990,0
2026-03-31,MAD-BRN-46,Madrid,46,Delhi NCR,STORE,1,5490,15
2026-04-01,MIL-BRN-36,Milano,36,Mumbai,STORE,2,16980,0
2026-04-01,ZUR-GRY-38,Zurich,38,Hyderabad,STORE,1,8990,10
2026-04-01,GIZ-BLK-36,Gizeh,36,Hyderabad,STORE,1,5990,5
2026-04-01,MIL-BRN-46,Milano,46,Ahmedabad,STORE,2,16980,15
2026-04-01,EVA-BLK-43,Arizona EVA,43,Kochi,AMZ,1,4490,0
2026-04-01,MIL-BRN-39,Milano,39,Goa,STORE,2,16980,15
2026-04-01,BST-TAU-43,Boston,43,Kolkata,STORE,3,29970,0
2026-04-01,EVA-BLK-40,Arizona EVA,40,Goa,STORE,2,8980,0
2026-04-01,MAD-BRN-45,Madrid,45,Lucknow,STORE,1,5490,5
2026-04-01,BST-BLK-40,Boston,40,Jaipur,D2C,3,29970,0
2026-04-01,ARZ-MOC-36,Arizona,36,Jaipur,MYN,3,20970,5
2026-04-01,GIZ-BLK-42,Gizeh,42,Goa,D2C,3,17970,5
2026-04-01,ARZ-MOC-41,Arizona,41,Chennai,STORE,1,6990,0
2026-04-01,EVA-BLK-42,Arizona EVA,42,Ahmedabad,STORE,1,4490,0
2026-04-01,MAY-WHT-44,Mayari,44,Hyderabad,STORE,2,14980,0
2026-04-01,ARZ-BLK-38,Arizona,38,Chandigarh,NYK,1,6990,0
2026-04-01,MAD-BRN-36,Madrid,36,Mumbai,STORE,2,10980,0
2026-04-01,BST-TAU-37,Boston,37,Jaipur,STORE,2,19980,0
2026-04-01,MAD-BRN-46,Madrid,46,Bengaluru,MYN,2,10980,10
2026-04-01,ZUR-GRY-45,Zurich,45,Kolkata,STORE,2,17980,0
2026-04-01,BST-BLK-44,Boston,44,Kochi,STORE,1,9990,0
2026-04-01,GIZ-BLK-44,Gizeh,44,Delhi NCR,STORE,2,11980,0
2026-04-01,ZUR-GRY-44,Zurich,44,Pune,D2C,2,17980,0
2026-04-01,ARZ-BLK-42,Arizona,42,Chennai,D2C,3,20970,0
2026-04-01,BST-TAU-38,Boston,38,Goa,D2C,1,9990,0
2026-04-01,ARZ-BLK-39,Arizona,39,Kochi,NYK,3,20970,0
2026-04-01,MAY-WHT-38,Mayari,38,Kolkata,STORE,1,7490,10
2026-04-02,MAD-BRN-39,Madrid,39,Mumbai,D2C,2,10980,0
2026-04-02,BST-BLK-41,Boston,41,Goa,MYN,2,19980,0
2026-04-02,ARZ-MOC-39,Arizona,39,Delhi NCR,STORE,2,13980,5
2026-04-02,BST-TAU-42,Boston,42,Lucknow,STORE,1,9990,0
2026-04-02,MIL-BRN-44,Milano,44,Lucknow,D2C,1,8490,10
2026-04-02,BST-TAU-45,Boston,45,Chandigarh,MYN,2,19980,0
2026-04-02,ARZ-MOC-40,Arizona,40,Kochi,STORE,2,13980,0
2026-04-02,BST-TAU-36,Boston,36,Lucknow,STORE,3,29970,0
2026-04-02,EVA-BLK-46,Arizona EVA,46,Ahmedabad,STORE,3,13470,15
2026-04-02,ARZ-BLK-41,Arizona,41,Kolkata,D2C,3,20970,5
2026-04-02,MAD-BRN-44,Madrid,44,Mumbai,MYN,1,5490,0
2026-04-02,MAY-WHT-38,Mayari,38,Lucknow,STORE,1,7490,0
2026-04-02,BST-TAU-44,Boston,44,Mumbai,NYK,3,29970,0
2026-04-02,BST-TAU-39,Boston,39,Lucknow,STORE,3,29970,5
2026-04-02,MIL-BRN-36,Milano,36,Bengaluru,D2C,2,16980,0
2026-04-02,BST-BLK-39,Boston,39,Jaipur,D2C,2,19980,0
2026-04-02,EVA-BLK-41,Arizona EVA,41,Pune,D2C,1,4490,10
2026-04-02,EVA-BLK-37,Arizona EVA,37,Hyderabad,STORE,1,4490,0
2026-04-02,ARZ-MOC-41,Arizona,41,Ahmedabad,AMZ,2,13980,5
2026-04-02,BST-TAU-46,Boston,46,Mumbai,NYK,2,19980,0
2026-04-02,GIZ-BLK-38,Gizeh,38,Kolkata,STORE,4,23960,0
2026-04-02,ZUR-GRY-37,Zurich,37,Delhi NCR,MYN,1,8990,0
2026-04-02,EVA-BLK-38,Arizona EVA,38,Mumbai,STORE,1,4490,10
2026-04-02,GIZ-BLK-41,Gizeh,41,Kolkata,MYN,3,17970,0
2026-04-03,ARZ-MOC-45,Arizona,45,Ahmedabad,STORE,1,6990,0
2026-04-03,EVA-BLK-46,Arizona EVA,46,Kochi,MYN,1,4490,0
2026-04-03,ARZ-MOC-44,Arizona,44,Jaipur,STORE,2,13980,5
2026-04-03,ARZ-BLK-42,Arizona,42,Kochi,NYK,1,6990,5
2026-04-03,ZUR-GRY-44,Zurich,44,Ahmedabad,D2C,1,8990,10
2026-04-03,BST-TAU-38,Boston,38,Delhi NCR,STORE,3,29970,0
2026-04-03,ARZ-BLK-37,Arizona,37,Kochi,MYN,2,13980,0
2026-04-03,MAD-BRN-39,Madrid,39,Chandigarh,STORE,2,10980,5
2026-04-03,ARZ-BLK-45,Arizona,45,Bengaluru,NYK,1,6990,0
2026-04-03,ARZ-BLK-43,Arizona,43,Lucknow,STORE,1,6990,5
2026-04-03,MAY-WHT-39,Mayari,39,Delhi NCR,NYK,2,14980,0
2026-04-03,ARZ-BLK-44,Arizona,44,Pune,AMZ,3,20970,5
2026-04-03,GIZ-BLK-46,Gizeh,46,Ahmedabad,STORE,4,23960,5
2026-04-03,MAY-WHT-43,Mayari,43,Kolkata,STORE,1,7490,15
2026-04-03,ARZ-MOC-46,Arizona,46,Jaipur,D2C,2,13980,5
2026-04-03,BST-TAU-40,Boston,40,Ahmedabad,D2C,1,9990,0
2026-04-03,GIZ-BLK-40,Gizeh,40,Delhi NCR,STORE,1,5990,0
2026-04-03,MIL-BRN-41,Milano,41,Chandigarh,STORE,3,25470,0
2026-04-03,GIZ-BLK-42,Gizeh,42,Ahmedabad,D2C,3,17970,5
2026-04-03,ARZ-MOC-39,Arizona,39,Ahmedabad,STORE,2,13980,0
2026-04-03,GIZ-BLK-38,Gizeh,38,Mumbai,MYN,1,5990,0
2026-04-03,BST-BLK-37,Boston,37,Chandigarh,NYK,1,9990,5
2026-04-03,ZUR-GRY-42,Zurich,42,Kolkata,STORE,1,8990,5
2026-04-03,GIZ-BLK-36,Gizeh,36,Lucknow,STORE,2,11980,0
2026-04-04,EVA-BLK-43,Arizona EVA,43,Chennai,STORE,1,4490,0
2026-04-04,ARZ-BLK-43,Arizona,43,Pune,D2C,2,13980,5
2026-04-04,MAY-WHT-41,Mayari,41,Delhi NCR,STORE,2,14980,0
2026-04-04,MIL-BRN-40,Milano,40,Goa,STORE,3,25470,10
2026-04-04,MIL-BRN-43,Milano,43,Lucknow,AMZ,1,8490,0
2026-04-04,ARZ-BLK-38,Arizona,38,Mumbai,STORE,4,27960,0
2026-04-04,GIZ-BLK-37,Gizeh,37,Delhi NCR,D2C,5,29950,0
2026-04-04,MAD-BRN-39,Madrid,39,Bengaluru,STORE,2,10980,0
2026-04-04,ARZ-BLK-46,Arizona,46,Ahmedabad,D2C,2,13980,0
2026-04-04,MAD-BRN-44,Madrid,44,Hyderabad,AMZ,1,5490,0
2026-04-04,BST-BLK-39,Boston,39,Lucknow,STORE,2,19980,5
2026-04-04,BST-TAU-40,Boston,40,Jaipur,STORE,3,29970,5
2026-04-04,EVA-BLK-42,Arizona EVA,42,Delhi NCR,MYN,1,4490,15
2026-04-04,MIL-BRN-44,Milano,44,Kolkata,STORE,1,8490,15
2026-04-04,BST-BLK-44,Boston,44,Ahmedabad,STORE,2,19980,0
2026-04-04,MAD-BRN-38,Madrid,38,Chennai,NYK,1,5490,0
2026-04-04,ZUR-GRY-41,Zurich,41,Mumbai,D2C,1,8990,10
2026-04-04,MIL-BRN-46,Milano,46,Ahmedabad,NYK,1,8490,5
2026-04-04,ARZ-MOC-43,Arizona,43,Hyderabad,STORE,3,20970,5
2026-04-04,MIL-BRN-37,Milano,37,Bengaluru,AMZ,2,16980,5
2026-04-04,ARZ-MOC-41,Arizona,41,Pune,D2C,1,6990,0
2026-04-04,BST-BLK-45,Boston,45,Bengaluru,STORE,2,19980,0
2026-04-04,GIZ-BLK-36,Gizeh,36,Chandigarh,STORE,3,17970,0
2026-04-04,GIZ-BLK-39,Gizeh,39,Kochi,STORE,4,23960,5
2026-04-04,EVA-BLK-46,Arizona EVA,46,Bengaluru,D2C,1,4490,0
2026-04-04,GIZ-BLK-45,Gizeh,45,Chandigarh,STORE,2,11980,0
2026-04-04,MAD-BRN-45,Madrid,45,Pune,STORE,2,10980,5
2026-04-04,ARZ-BLK-39,Arizona,39,Lucknow,STORE,3,20970,0
2026-04-05,ARZ-MOC-42,Arizona,42,Kolkata,D2C,3,20970,0
2026-04-05,MAY-WHT-44,Mayari,44,Lucknow,D2C,3,22470,0
2026-04-05,BST-BLK-36,Boston,36,Jaipur,STORE,3,29970,0
2026-04-05,MIL-BRN-40,Milano,40,Lucknow,STORE,2,16980,15
2026-04-05,BST-BLK-39,Boston,39,Delhi NCR,STORE,4,39960,0
2026-04-05,MAD-BRN-39,Madrid,39,Ahmedabad,STORE,2,10980,0
2026-04-05,ARZ-BLK-36,Arizona,36,Chandigarh,D2C,1,6990,0
2026-04-05,ARZ-MOC-40,Arizona,40,Chennai,STORE,2,13980,0
2026-04-05,ZUR-GRY-37,Zurich,37,Hyderabad,AMZ,2,17980,0
2026-04-05,BST-BLK-42,Boston,42,Kochi,STORE,2,19980,5
2026-04-05,GIZ-BLK-39,Gizeh,39,Hyderabad,D2C,1,5990,0
2026-04-05,ARZ-BLK-40,Arizona,40,Delhi NCR,STORE,2,13980,5
2026-04-05,BST-BLK-45,Boston,45,Lucknow,STORE,1,9990,0
2026-04-05,MIL-BRN-44,Milano,44,Kolkata,STORE,1,8490,0
2026-04-05,GIZ-BLK-41,Gizeh,41,Chandigarh,STORE,1,5990,0
2026-04-05,BST-TAU-41,Boston,41,Kochi,D2C,2,19980,0
2026-04-05,BST-TAU-39,Boston,39,Goa,STORE,2,19980,5
2026-04-05,MAD-BRN-42,Madrid,42,Goa,STORE,2,10980,0
2026-04-05,GIZ-BLK-46,Gizeh,46,Kolkata,STORE,1,5990,0
2026-04-05,MIL-BRN-36,Milano,36,Mumbai,STORE,3,25470,15
2026-04-05,ZUR-GRY-40,Zurich,40,Kochi,STORE,4,35960,10
2026-04-05,ARZ-MOC-38,Arizona,38,Pune,STORE,1,6990,0
2026-04-05,ARZ-BLK-44,Arizona,44,Kolkata,D2C,1,6990,0
2026-04-05,MAY-WHT-36,Mayari,36,Lucknow,STORE,3,22470,10
2026-04-05,MAY-WHT-45,Mayari,45,Hyderabad,STORE,1,7490,10
2026-04-06,ZUR-GRY-36,Zurich,36,Kochi,D2C,1,8990,0
2026-04-06,EVA-BLK-46,Arizona EVA,46,Kochi,STORE,2,8980,0
2026-04-06,BST-TAU-44,Boston,44,Chandigarh,MYN,2,19980,0
2026-04-06,GIZ-BLK-36,Gizeh,36,Bengaluru,STORE,3,17970,0
2026-04-06,MAY-WHT-44,Mayari,44,Chennai,D2C,1,7490,15
2026-04-06,BST-BLK-42,Boston,42,Delhi NCR,STORE,2,19980,0
2026-04-06,ARZ-MOC-38,Arizona,38,Mumbai,MYN,3,20970,0
2026-04-06,ARZ-MOC-46,Arizona,46,Chennai,STORE,1,6990,0
2026-04-06,ZUR-GRY-42,Zurich,42,Lucknow,STORE,3,26970,15
2026-04-06,EVA-BLK-44,Arizona EVA,44,Kolkata,AMZ,5,22450,0
2026-04-06,ZUR-GRY-43,Zurich,43,Kolkata,D2C,1,8990,10
2026-04-06,BST-BLK-36,Boston,36,Kochi,STORE,2,19980,0
2026-04-06,BST-BLK-44,Boston,44,Pune,STORE,2,19980,0
2026-04-06,EVA-BLK-42,Arizona EVA,42,Goa,D2C,2,8980,15
2026-04-06,ZUR-GRY-39,Zurich,39,Hyderabad,AMZ,2,17980,0
2026-04-06,BST-TAU-36,Boston,36,Ahmedabad,STORE,2,19980,5
2026-04-06,BST-TAU-39,Boston,39,Pune,STORE,3,29970,0
2026-04-06,GIZ-BLK-39,Gizeh,39,Kochi,STORE,3,17970,0
2026-04-06,MAY-WHT-36,Mayari,36,Chennai,STORE,1,7490,0
2026-04-06,ARZ-BLK-43,Arizona,43,Goa,AMZ,3,20970,0
2026-04-06,BST-BLK-39,Boston,39,Delhi NCR,AMZ,4,39960,0
2026-04-06,EVA-BLK-43,Arizona EVA,43,Chennai,STORE,1,4490,10
2026-04-06,BST-BLK-43,Boston,43,Jaipur,STORE,1,9990,0
2026-04-06,MAD-BRN-44,Madrid,44,Chennai,STORE,2,10980,5
2026-04-06,EVA-BLK-40,Arizona EVA,40,Lucknow,STORE,2,8980,0
2026-04-06,GIZ-BLK-41,Gizeh,41,Pune,AMZ,1,5990,5
2026-04-06,EVA-BLK-38,Arizona EVA,38,Chandigarh,STORE,2,8980,0
2026-04-07,BST-BLK-36,Boston,36,Mumbai,STORE,3,29970,0
2026-04-07,BST-TAU-40,Boston,40,Mumbai,STORE,1,9990,0
2026-04-07,MAY-WHT-42,Mayari,42,Jaipur,D2C,1,7490,0
2026-04-07,MAD-BRN-37,Madrid,37,Jaipur,STORE,1,5490,0
2026-04-07,MAY-WHT-37,Mayari,37,Chennai,STORE,1,7490,5
2026-04-07,GIZ-BLK-41,Gizeh,41,Hyderabad,D2C,2,11980,5
2026-04-07,MAY-WHT-44,Mayari,44,Delhi NCR,MYN,2,14980,5
2026-04-07,ARZ-BLK-41,Arizona,41,Hyderabad,STORE,2,13980,0
2026-04-07,ZUR-GRY-45,Zurich,45,Chennai,AMZ,2,17980,0
2026-04-07,GIZ-BLK-36,Gizeh,36,Mumbai,AMZ,3,17970,0
2026-04-07,ZUR-GRY-39,Zurich,39,Bengaluru,STORE,2,17980,10
2026-04-07,GIZ-BLK-38,Gizeh,38,Kolkata,D2C,4,23960,0
2026-04-07,ZUR-GRY-42,Zurich,42,Bengaluru,D2C,2,17980,0
2026-04-07,BST-TAU-39,Boston,39,Bengaluru,STORE,2,19980,0
2026-04-07,EVA-BLK-38,Arizona EVA,38,Kochi,D2C,2,8980,0
2026-04-07,ARZ-BLK-36,Arizona,36,Mumbai,STORE,3,20970,5
2026-04-07,MAD-BRN-39,Madrid,39,Bengaluru,STORE,2,10980,15
2026-04-07,MIL-BRN-38,Milano,38,Bengaluru,STORE,1,8490,10
2026-04-07,ARZ-MOC-41,Arizona,41,Ahmedabad,D2C,2,13980,0
2026-04-07,GIZ-BLK-43,Gizeh,43,Pune,STORE,2,11980,0
2026-04-07,MIL-BRN-39,Milano,39,Delhi NCR,D2C,2,16980,5
2026-04-07,MIL-BRN-46,Milano,46,Chandigarh,STORE,3,25470,15
2026-04-07,BST-BLK-39,Boston,39,Chandigarh,MYN,4,39960,5
